abundance,year,latitude,longitude,genus,species,genus_species,region,mean_summer_sst_degC
1,2011,25.5,121.5,Pempheris,oualensis,Pempheris_oualensis,Temperate,27.630334854126
2,2011,25.5,121.5,Pempheris,oualensis,Pempheris_oualensis,Temperate,27.630334854126
6,2011,25.5,121.5,Pempheris,oualensis,Pempheris_oualensis,Temperate,27.630334854126
1,2011,25.5,121.5,Pempheris,oualensis,Pempheris_oualensis,Temperate,27.630334854126
3,2011,25.5,121.5,Pempheris,oualensis,Pempheris_oualensis,Temperate,27.630334854126
1,2013,25.5,121.5,Pempheris,oualensis,Pempheris_oualensis,Temperate,27.922667821248368
1,2014,25.5,121.5,Pempheris,oualensis,Pempheris_oualensis,Temperate,28.082000732421868
2,2000,25.5,121.5,Pempheris,vanicolensis,Pempheris_vanicolensis,Temperate,27.681001027425133
1,2000,25.5,121.5,Pempheris,vanicolensis,Pempheris_vanicolensis,Temperate,27.681001027425133
3,2000,25.5,121.5,Pempheris,vanicolensis,Pempheris_vanicolensis,Temperate,27.681001027425133
2,2000,25.5,121.5,Pempheris,vanicolensis,Pempheris_vanicolensis,Temperate,27.681001027425133
13,2001,25.5,121.5,Pempheris,vanicolensis,Pempheris_vanicolensis,Temperate,28.034334818522133
8,2001,25.5,121.5,Pempheris,vanicolensis,Pempheris_vanicolensis,Temperate,28.034334818522133
3,2001,25.5,121.5,Pempheris,vanicolensis,Pempheris_vanicolensis,Temperate,28.034334818522133
1,2001,25.5,121.5,Pennahia,macrocephalus,Pennahia_macrocephalus,Temperate,28.034334818522133
1,2004,25.5,121.5,Pennahia,macrocephalus,Pennahia_macrocephalus,Temperate,27.7346674601237
1,2000,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.681001027425133
1,2001,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,28.034334818522133
6,2001,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,28.034334818522133
2,2002,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.707001368204732
2,2002,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.707001368204732
1,2002,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.707001368204732
3,2003,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.583001454671233
3,2003,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.583001454671233
2,2003,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.583001454671233
2,2004,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.7346674601237
1,2004,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.7346674601237
1,2005,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.326667785644535
1,2006,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.650334040323866
1,2006,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.650334040323866
1,2006,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.650334040323866
1,2007,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,28.133001327514634
1,2008,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,27.669668197631832
1,2014,25.5,121.5,Petroscirtes,breviceps,Petroscirtes_breviceps,Temperate,28.082000732421868
1,2007,25.5,121.5,Photopectoralis,aureus,Photopectoralis_aureus,Temperate,28.133001327514634
17,2000,25.5,121.5,Photopectoralis,bindus,Photopectoralis_bindus,Temperate,27.681001027425133
2,2002,25.5,121.5,Photopectoralis,bindus,Photopectoralis_bindus,Temperate,27.707001368204732
1,2002,25.5,121.5,Photopectoralis,bindus,Photopectoralis_bindus,Temperate,27.707001368204732
1,2002,25.5,121.5,Photopectoralis,bindus,Photopectoralis_bindus,Temperate,27.707001368204732
3,2002,25.5,121.5,Photopectoralis,bindus,Photopectoralis_bindus,Temperate,27.707001368204732
1,2002,25.5,121.5,Photopectoralis,bindus,Photopectoralis_bindus,Temperate,27.707001368204732
2,2002,25.5,121.5,Photopectoralis,bindus,Photopectoralis_bindus,Temperate,27.707001368204732
5,2005,25.5,121.5,Photopectoralis,bindus,Photopectoralis_bindus,Temperate,27.326667785644535
1,2001,25.5,121.5,Platax,pinnatus,Platax_pinnatus,Temperate,28.034334818522133
1,2003,25.5,121.5,Platax,pinnatus,Platax_pinnatus,Temperate,27.583001454671233
1,2006,25.5,121.5,Platax,pinnatus,Platax_pinnatus,Temperate,27.650334040323866
1,2006,25.5,121.5,Platax,pinnatus,Platax_pinnatus,Temperate,27.650334040323866
1,2002,25.5,121.5,Platax,teira,Platax_teira,Temperate,27.707001368204732
1,2003,25.5,121.5,Platax,teira,Platax_teira,Temperate,27.583001454671233
1,2004,25.5,121.5,Platax,teira,Platax_teira,Temperate,27.7346674601237
1,2010,25.5,121.5,Platax,teira,Platax_teira,Temperate,27.467667897542334
2,2007,25.5,121.5,Platybelone,platyura,Platybelone_platyura,Temperate,28.133001327514634
1,2001,25.5,121.5,Platyrhina,tangi,Platyrhina_tangi,Temperate,28.034334818522133
1,2001,25.5,121.5,Platyrhina,tangi,Platyrhina_tangi,Temperate,28.034334818522133
1,2000,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.681001027425133
1,2001,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,28.034334818522133
8,2002,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.707001368204732
5,2003,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.583001454671233
1,2004,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.7346674601237
3,2004,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.7346674601237
2,2005,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.326667785644535
1,2006,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.650334040323866
1,2007,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,28.133001327514634
183,2008,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.669668197631832
1,2009,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.622001012166333
3,2009,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.622001012166333
1,2009,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.622001012166333
4,2010,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.467667897542334
1,2010,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.467667897542334
2,2010,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.467667897542334
3,2011,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.630334854126
1,2011,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.630334854126
1,2012,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.679334004720065
1,2012,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.679334004720065
2,2012,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.679334004720065
1,2012,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.679334004720065
2,2012,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.679334004720065
1,2013,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.922667821248368
1,2013,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.922667821248368
2,2013,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.922667821248368
1,2013,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.922667821248368
3,2013,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.922667821248368
2,2013,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,27.922667821248368
1,2014,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,28.082000732421868
1,2014,25.5,121.5,Plotosus,lineatus,Plotosus_lineatus,Temperate,28.082000732421868
1,2009,25.5,121.5,Polydactylus,sextarius,Polydactylus_sextarius,Temperate,27.622001012166333
1,2006,25.5,121.5,Pomacanthus,semicirculatus,Pomacanthus_semicirculatus,Temperate,27.650334040323866
1,2008,25.5,121.5,Pomacanthus,semicirculatus,Pomacanthus_semicirculatus,Temperate,27.669668197631832
1,2009,25.5,121.5,Pomacanthus,semicirculatus,Pomacanthus_semicirculatus,Temperate,27.622001012166333
1,2011,25.5,121.5,Pomacanthus,semicirculatus,Pomacanthus_semicirculatus,Temperate,27.630334854126
1,2000,25.5,121.5,Pomacentrus,coelestis,Pomacentrus_coelestis,Temperate,27.681001027425133
1,2001,25.5,121.5,Pomacentrus,coelestis,Pomacentrus_coelestis,Temperate,28.034334818522133
2,2002,25.5,121.5,Pomacentrus,coelestis,Pomacentrus_coelestis,Temperate,27.707001368204732
2,2004,25.5,121.5,Pomacentrus,coelestis,Pomacentrus_coelestis,Temperate,27.7346674601237
1,2011,25.5,121.5,Pomadasys,quadrilineatus,Pomadasys_quadrilineatus,Temperate,27.630334854126
4,2003,25.5,121.5,Priacanthus,sagittarius,Priacanthus_sagittarius,Temperate,27.583001454671233
2,2003,25.5,121.5,Prionurus,scalprum,Prionurus_scalprum,Temperate,27.583001454671233
1,2003,25.5,121.5,Prionurus,scalprum,Prionurus_scalprum,Temperate,27.583001454671233
1,2003,25.5,121.5,Prionurus,scalprum,Prionurus_scalprum,Temperate,27.583001454671233
1,2014,25.5,121.5,Prionurus,scalprum,Prionurus_scalprum,Temperate,28.082000732421868
1,2001,25.5,121.5,Prognichthys,brevipinnis,Prognichthys_brevipinnis,Temperate,28.034334818522133
1,2004,25.5,121.5,Prognichthys,brevipinnis,Prognichthys_brevipinnis,Temperate,27.7346674601237
18,2007,25.5,121.5,Prognichthys,brevipinnis,Prognichthys_brevipinnis,Temperate,28.133001327514634
5,2011,25.5,121.5,Prognichthys,brevipinnis,Prognichthys_brevipinnis,Temperate,27.630334854126
15,2011,25.5,121.5,Prognichthys,brevipinnis,Prognichthys_brevipinnis,Temperate,27.630334854126
1,2008,25.5,121.5,Psenes,cyanophrys,Psenes_cyanophrys,Temperate,27.669668197631832
1,2010,25.5,121.5,Psenes,cyanophrys,Psenes_cyanophrys,Temperate,27.467667897542334
1,2002,25.5,121.5,Psenes,pellucidus,Psenes_pellucidus,Temperate,27.707001368204732
4,2004,25.5,121.5,Psenes,pellucidus,Psenes_pellucidus,Temperate,27.7346674601237
1,2004,25.5,121.5,Psenes,pellucidus,Psenes_pellucidus,Temperate,27.7346674601237
1,2010,25.5,121.5,Pseudolabrus,sieboldi,Pseudolabrus_sieboldi,Temperate,27.467667897542334
1,2011,25.5,121.5,Pseudolabrus,sieboldi,Pseudolabrus_sieboldi,Temperate,27.630334854126
1,2014,25.5,121.5,Pseudolabrus,sieboldi,Pseudolabrus_sieboldi,Temperate,28.082000732421868
1,2001,25.5,121.5,Pteragogus,enneacanthus,Pteragogus_enneacanthus,Temperate,28.034334818522133
1,2002,25.5,121.5,Pteragogus,enneacanthus,Pteragogus_enneacanthus,Temperate,27.707001368204732
1,2003,25.5,121.5,Pteragogus,enneacanthus,Pteragogus_enneacanthus,Temperate,27.583001454671233
1,2009,25.5,121.5,Pteragogus,enneacanthus,Pteragogus_enneacanthus,Temperate,27.622001012166333
1,2001,25.5,121.5,Pterocaesio,digramma,Pterocaesio_digramma,Temperate,28.034334818522133
1,2001,25.5,121.5,Pterocaesio,digramma,Pterocaesio_digramma,Temperate,28.034334818522133
1,2003,25.5,121.5,Pterocaesio,digramma,Pterocaesio_digramma,Temperate,27.583001454671233
1,2004,25.5,121.5,Pterocaesio,digramma,Pterocaesio_digramma,Temperate,27.7346674601237
1,2005,25.5,121.5,Pterois,radiata,Pterois_radiata,Temperate,27.326667785644535
1,2011,25.5,121.5,Pterois,volitans,Pterois_volitans,Temperate,27.630334854126
1,2013,25.5,121.5,Pterois,volitans,Pterois_volitans,Temperate,27.922667821248368
2,2014,25.5,121.5,Rastrelliger,faughni,Rastrelliger_faughni,Temperate,28.082000732421868
1,2001,25.5,121.5,Rhinobatos,formosensis,Rhinobatos_formosensis,Temperate,28.034334818522133
17,2000,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.681001027425133
1,2000,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.681001027425133
1,2000,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.681001027425133
160,2001,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,28.034334818522133
9,2001,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,28.034334818522133
7,2002,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.707001368204732
251300,2002,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.707001368204732
4,2002,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.707001368204732
37810,2002,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.707001368204732
3,2002,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.707001368204732
84,2003,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.583001454671233
1,2003,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.583001454671233
22,2004,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.7346674601237
1,2004,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.7346674601237
1,2004,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.7346674601237
3,2005,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.326667785644535
189,2005,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.326667785644535
1,2006,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.650334040323866
1,2006,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.650334040323866
1,2006,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.650334040323866
81,2006,25.5,121.5,Sardinella,gibbosa,Sardinella_gibbosa,Temperate,27.650334040323866
16,2001,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,28.034334818522133
1,2002,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.707001368204732
201,2003,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.583001454671233
182,2003,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.583001454671233
94,2003,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.583001454671233
4,2004,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.7346674601237
1,2004,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.7346674601237
1,2005,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.326667785644535
16,2006,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.650334040323866
1,2006,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,27.650334040323866
3,2007,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,28.133001327514634
5,2007,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,28.133001327514634
5,2007,25.5,121.5,Sardinella,hualiensis,Sardinella_hualiensis,Temperate,28.133001327514634
45,2001,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.034334818522133
17,2001,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.034334818522133
23,2001,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.034334818522133
62,2001,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.034334818522133
25,2002,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.707001368204732
1,2002,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.707001368204732
1,2003,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.583001454671233
1,2005,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.326667785644535
2,2005,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.326667785644535
1,2005,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.326667785644535
1,2006,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.650334040323866
5,2006,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.650334040323866
232,2006,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.650334040323866
1,2006,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.650334040323866
2,2006,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.650334040323866
1,2007,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.133001327514634
12,2007,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.133001327514634
51,2007,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.133001327514634
18,2007,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.133001327514634
4,2008,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.669668197631832
1,2008,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.669668197631832
1590,2008,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.669668197631832
3,2008,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.669668197631832
5,2008,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.669668197631832
37,2008,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.669668197631832
1,2009,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.622001012166333
35,2013,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.922667821248368
61,2013,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.922667821248368
30,2013,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.922667821248368
3,2013,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.922667821248368
1,2013,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,27.922667821248368
12,2014,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.082000732421868
2,2014,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.082000732421868
85,2014,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.082000732421868
30,2014,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.082000732421868
11,2014,25.5,121.5,Sardinella,lemuru,Sardinella_lemuru,Temperate,28.082000732421868
1,2000,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.681001027425133
1,2002,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.707001368204732
1,2005,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.326667785644535
1,2006,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.650334040323866
70,2010,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.467667897542334
62,2010,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.467667897542334
36,2010,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.467667897542334
400,2010,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.467667897542334
10,2010,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.467667897542334
8,2010,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.467667897542334
12,2011,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.630334854126
9,2011,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.630334854126
19,2011,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.630334854126
36,2012,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.679334004720065
400,2012,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.679334004720065
10,2012,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.679334004720065
8,2012,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.679334004720065
12,2013,25.5,121.5,Sardinella,melanura,Sardinella_melanura,Temperate,27.922667821248368
1,2011,25.5,121.5,Scarus,rubroviolaceus,Scarus_rubroviolaceus,Temperate,27.630334854126
1,2001,25.5,121.5,Scatophagus,argus,Scatophagus_argus,Temperate,28.034334818522133
1,2005,25.5,121.5,Scatophagus,argus,Scatophagus_argus,Temperate,27.326667785644535
3,2012,25.5,121.5,Scoliodon,laticaudus,Scoliodon_laticaudus,Temperate,27.679334004720065
1,2012,25.5,121.5,Scoliodon,laticaudus,Scoliodon_laticaudus,Temperate,27.679334004720065
1,2002,25.5,121.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Temperate,27.707001368204732
2,2002,25.5,121.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Temperate,27.707001368204732
1,2002,25.5,121.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Temperate,27.707001368204732
1,2007,25.5,121.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Temperate,28.133001327514634
1,2009,25.5,121.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Temperate,27.622001012166333
1,2011,25.5,121.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Temperate,27.630334854126
1,2012,25.5,121.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Temperate,27.679334004720065
2,2000,25.5,121.5,Scomber,australasicus,Scomber_australasicus,Temperate,27.681001027425133
1,2001,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,28.034334818522133
1,2001,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,28.034334818522133
5,2002,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.707001368204732
1,2002,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.707001368204732
1,2002,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.707001368204732
6,2003,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.583001454671233
4,2003,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.583001454671233
1,2005,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.326667785644535
3,2006,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.650334040323866
443,2009,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.622001012166333
22,2013,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.922667821248368
1,2013,25.5,121.5,Scomber,japonicus,Scomber_japonicus,Temperate,27.922667821248368
1,2003,25.5,121.5,Scomberoides,tol,Scomberoides_tol,Temperate,27.583001454671233
3,2004,25.5,121.5,Scomberoides,tol,Scomberoides_tol,Temperate,27.7346674601237
2,2006,25.5,121.5,Scomberoides,tol,Scomberoides_tol,Temperate,27.650334040323866
12,2012,25.5,121.5,Scomberoides,tol,Scomberoides_tol,Temperate,27.679334004720065
3,2005,25.5,121.5,Scorpaenodes,guamensis,Scorpaenodes_guamensis,Temperate,27.326667785644535
1,2005,25.5,121.5,Scorpaenopsis,cirrosa,Scorpaenopsis_cirrosa,Temperate,27.326667785644535
1,2009,25.5,121.5,Scorpaenopsis,cirrosa,Scorpaenopsis_cirrosa,Temperate,27.622001012166333
1,2010,25.5,121.5,Scorpaenopsis,diabolus,Scorpaenopsis_diabolus,Temperate,27.467667897542334
1,2012,25.5,121.5,Scorpaenopsis,diabolus,Scorpaenopsis_diabolus,Temperate,27.679334004720065
1,2010,25.5,121.5,Scorpaenopsis,neglecta,Scorpaenopsis_neglecta,Temperate,27.467667897542334
1,2003,25.5,121.5,Sebastiscus,albofasciatus,Sebastiscus_albofasciatus,Temperate,27.583001454671233
1,2001,25.5,121.5,Sebastiscus,marmoratus,Sebastiscus_marmoratus,Temperate,28.034334818522133
1,2002,25.5,121.5,Sebastiscus,marmoratus,Sebastiscus_marmoratus,Temperate,27.707001368204732
2,2010,25.5,121.5,Sebastiscus,marmoratus,Sebastiscus_marmoratus,Temperate,27.467667897542334
2,2012,25.5,121.5,Sebastiscus,marmoratus,Sebastiscus_marmoratus,Temperate,27.679334004720065
13,2000,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.681001027425133
1,2001,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,28.034334818522133
83,2001,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,28.034334818522133
3,2002,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.707001368204732
1,2002,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.707001368204732
1,2003,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.583001454671233
1,2005,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.326667785644535
4,2005,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.326667785644535
2,2006,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.650334040323866
1,2006,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.650334040323866
1,2006,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.650334040323866
6,2007,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,28.133001327514634
15,2007,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,28.133001327514634
1,2008,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.669668197631832
110,2009,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.622001012166333
38,2010,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.467667897542334
8,2011,25.5,121.5,Secutor,insidiator,Secutor_insidiator,Temperate,27.630334854126
1,2000,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.681001027425133
3224,2001,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,28.034334818522133
47,2001,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,28.034334818522133
3,2003,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.583001454671233
1002,2004,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.7346674601237
3,2004,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.7346674601237
1282,2005,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.326667785644535
48,2005,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.326667785644535
2,2006,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.650334040323866
14,2006,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.650334040323866
3,2006,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.650334040323866
3,2006,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.650334040323866
2,2007,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,28.133001327514634
2,2010,25.5,121.5,Secutor,ruconius,Secutor_ruconius,Temperate,27.467667897542334
